file,source,group,split,sha256,phash,width,height,stratum,helmet,no_helmet
hard_hat_workers4917.png,shel5k,hard_hat_workers4917,train,14d333189f6b87f8468a6c6b6b18c2fcb882409a4b8ca72e870501940bb921aa,cfcfcfedade9fde9,416,415,helmet,3,0
hard_hat_workers4918.png,shel5k,hard_hat_workers4918,train,645661ffeef09495711102ffc369a26cb416341ae1ef630f0ff37593245eebed,4f47067677539686,416,416,helmet,7,0
hard_hat_workers4919.png,shel5k,hard_hat_workers4919,train,4803e18db61e4ca114b4be47fd31cee7f92c911868a012558d4c3722d1d110ad,c2eec391114ccecc,416,415,helmet,4,0
hard_hat_workers492.png,shel5k,hard_hat_workers492,train,6e81b568f4199224a4e9b68186b157a94d8a45b31289539d8968101d05c027e5,1b131f76c30b0f1b,416,415,helmet,1,0
hard_hat_workers4921.png,shel5k,hard_hat_workers4921,train,d12a01bbbf41e0fdf609ec780ca3bd77fa793d4c269a7543283b76c0206eafa5,b9617192a23579b9,416,415,helmet,4,0
hard_hat_workers4922.png,shel5k,hard_hat_workers4922,train,19bd143e2599775356a3adef07a886fbf2a1fc5174ac9030db38e2da0c14d6b1,1fc31ef5b6b8a6a6,416,415,helmet,9,0
hard_hat_workers4923.png,shel5k,hard_hat_workers4923,train,17b43082ec3a86dad2e694e89023d2e734104a2665888908d475197a07b623d1,c3c34e9090905979,416,416,helmet+no_helmet,4,1
hard_hat_workers4924.png,shel5k,hard_hat_workers4924,train,6c0942f5b15d3d4f4662f8cc552a4b4c24a05618d3d5eb482073f5230a1ecaa8,1a661a4a47475844,416,415,helmet+no_helmet,9,2
hard_hat_workers4926.png,shel5k,hard_hat_workers4926,train,f81ccc1037586f0101f0fd1227dd7dd536ee382ca287989cce91db2875c4aafa,bd6d617e91996e6a,415,416,helmet+no_helmet,13,4
hard_hat_workers4927.png,shel5k,hard_hat_workers4927,train,381f89397906a6c449f437f30eb49a81a373c1a662eb41a4f236e5745c59e4c4,7bdb79dc99a09888,416,416,helmet,3,0
hard_hat_workers4929.png,shel5k,hard_hat_workers4929,train,c77d91698bff07ba7f1dfbeba9f89f157b5b510e56f54e028514b1a2356f2368,9f8f3e3325a19b93,416,416,helmet,2,0
hard_hat_workers4931.png,shel5k,hard_hat_workers4931,train,819cd2b05488f881f7cb424fcd5c35870d40f14f3f01082e0f3829ed5a2add9c,d5c5594d4464a4a4,416,416,helmet,3,0
hard_hat_workers4932.png,shel5k,hard_hat_workers4932,train,762bef237b9a13516cd3eff59e4ca396e514570d749a469a8066a74a7aef3013,cc8cccd6567e5d7d,416,415,helmet+no_helmet,6,1
hard_hat_workers4933.png,shel5k,hard_hat_workers4933,train,6677d931ee50c48c8820b7d4663de1df3c4c1611254986725b61e9329a5a7d82,000e7e5a79623672,416,416,helmet,2,0
hard_hat_workers4935.png,shel5k,hard_hat_workers4935,train,0f592f93a33ebec863bbb1ef5e096010c88d539c0e5139d2e5b38621edc8fdc3,900088a862620a12,416,416,helmet+no_helmet,3,1
hard_hat_workers4936.png,shel5k,hard_hat_workers4936,train,facec3ef93301e446f186d8ce6506765991c3e1fb87bda4a000f02a7ad91ac8d,f179fb6c36643160,416,415,helmet,1,0
hard_hat_workers4938.png,shel5k,hard_hat_workers4938,train,95780fcb5a7f635eedb47b4946fdf8f8b5ec5fff10ab49dc05909ef612c78770,f4f5c4dcacccc9c9,416,416,helmet,5,0
hard_hat_workers4939.png,shel5k,hard_hat_workers4939,train,b82b10af70777d8d9cd60c4cfd69c64fa254a5639bb2f7dfc6643122facafc01,1747167155d4c6d4,416,416,no_helmet,0,2
hard_hat_workers494.png,shel5k,hard_hat_workers494,train,bc7cbc7f76cd5f740332a1e5955a47a8b173467670f9336b29ddd48b14e8075e,96b69675359ee626,416,416,helmet,1,0
hard_hat_workers4940.png,shel5k,hard_hat_workers4940,train,7118452d9714c576a00e3d24f08d5bb10e4b35a91bf84a4a8cfac77f98250588,7e7e5e591d748606,416,416,helmet+no_helmet,1,1
hard_hat_workers4942.png,shel5k,hard_hat_workers4942,train,859fcadc6c8a8e93d0e58fca5b374ebd84df7a864a61bf0fb066fb889c4e2992,2a000a6270505970,416,416,helmet,10,0
hard_hat_workers4944.png,shel5k,hard_hat_workers4944,train,44b491f60b4ef66eb22d35dc5909899af572e89ae0af7621f93a242c2ca7d38b,262536a704266b67,416,415,helmet,1,0
hard_hat_workers4945.png,shel5k,hard_hat_workers4945,train,cf3a6c6271b52fd07ef8d4189fde4af7c420e22738f82287c8c6b6285932f816,5e5e2b3a1f3b6d6d,415,415,helmet,2,0
hard_hat_workers4946.png,shel5k,hard_hat_workers4946,train,04bd9c7458c55dca3dce93868c363f1b46314d891ab88348c5f0993490f60ba0,12f03f10a02c2c8c,416,416,helmet,2,0
hard_hat_workers4947.png,shel5k,hard_hat_workers4947,train,b6100a8e1d16ba034a108df7af5c7c185842aff912480cb8df8a6f9d82c77c8b,fa78ea8a4cc6c6c6,416,415,helmet+no_helmet,6,3
hard_hat_workers4948.png,shel5k,hard_hat_workers4948,train,d3d41d651ffd85781d5ef0fba51ba33ee2ab27e997559fa4b2e7ae6c75e146b6,03134fcd27164404,416,416,helmet,3,0
hard_hat_workers4949.png,shel5k,hard_hat_workers4949,train,8278d018995c4b24fc4b92eafbe805afb00ab715842911db0e470bf2630de433,04ac101094264606,416,416,helmet,8,0
hard_hat_workers495.png,shel5k,hard_hat_workers495,train,d0dca87fa16f71da57831111e9de5d1b9ccb02fcb5e88c02d01ccbc58eecf85a,cae9e3eb54da93b7,416,416,helmet,6,0
hard_hat_workers4950.png,shel5k,hard_hat_workers4950,train,4ddf2e60c3a59e67866db023022a268f80d6b9060a5835e8d4d1396639d25977,2818263130746272,416,416,helmet,1,0
hard_hat_workers4951.png,shel5k,hard_hat_workers4951,train,35cc883bd2f035910a38a42c053d533ce8b7f5d2c75359e899a30553132fba0f,cfcf9995e565c3c3,416,416,no_helmet,0,10
hard_hat_workers4952.png,shel5k,hard_hat_workers4952,train,bf63c1970658a38d3fd4fb253313fee212ddbc05fa74950bb2e57dca007a13c8,34242dc8a564686c,416,416,helmet+no_helmet,1,1
hard_hat_workers4953.png,shel5k,hard_hat_workers4953,train,ef76f775ea229fd25846e653011357a491267242ce70b22e46a0b7e046126ae4,c7c5c7cdc94d4dcf,416,415,helmet,6,0
hard_hat_workers4955.png,shel5k,hard_hat_workers4955,train,d350f8a97452d206404463558a27f1afc3875d7ecc0491719bb06c9c82f8f0b5,6545131919991919,416,416,helmet,3,0
hard_hat_workers4956.png,shel5k,hard_hat_workers4956,train,f7ce3c1197cc64e23d89f968fe2e6ab5ab3914e6105420f0168ba19e0f966c56,292929c9cea1d0e0,416,415,helmet,4,0
hard_hat_workers4957.png,shel5k,hard_hat_workers4957,train,a991164d2ec9e9a66267be119db32ad17c2c72dd5c3cbb957529ca3c6dee75dd,0d1f4c6c1c0c3c0c,416,415,helmet,2,0
hard_hat_workers4958.png,shel5k,hard_hat_workers4958,train,29dfdb3ac8a3f3426f5818ee7e4fb1d37d30bd9ca135be1ab915381e80f34d00,1707193d74d69e1e,416,415,helmet,3,0
hard_hat_workers496.png,shel5k,hard_hat_workers496,train,3c9d793d23e4c4816dc20a22059a35c89fb6557a2f1073566a3ab136527eab0a,6dad5555d5556555,416,415,helmet,6,0
hard_hat_workers4961.png,shel5k,hard_hat_workers4961,train,a8a83a40a6c11b6c5a4eb2d25cd2ee861dd0df73f5b1e5040f162353f278b42f,9595cddbd3168383,416,416,no_helmet,0,8
hard_hat_workers4962.png,shel5k,hard_hat_workers4962,train,e27f58611a89fb49166e6c3815cc4b1b30cbf014969dc489511e14c8b44caf78,808108f1f4290309,416,416,helmet,5,0
hard_hat_workers4963.png,shel5k,hard_hat_workers4963,train,fc0e9e89b621c121bedb8e12f4464ddb4c7f22fc6b6ba434cabd7d6c92ff50eb,e4e378b1b0267474,416,415,no_helmet,0,8
hard_hat_workers4964.png,shel5k,hard_hat_workers4964,train,ccf8207151185f929c3cecffb6156fefb244c3298e154ded30067809c57d824f,c3309047199d6d9d,416,415,helmet,5,0
hard_hat_workers4965.png,shel5k,hard_hat_workers4965,train,be118413674b555550bd55c8e25bb0e95066d89dedc18190b2ced8ef176ab389,aca42931933b033b,416,415,helmet,10,0
hard_hat_workers4966.png,shel5k,hard_hat_workers4966,train,9f941516b948d9e83fbdd8e0472dc1c18dfb9082dfa823c45f233367460444a8,07874f2cedf41830,416,415,helmet,1,0
hard_hat_workers4967.png,shel5k,hard_hat_workers4967,train,a8c68a2fa43f8e55eaffc7b4e3585fac3713a7a1543150c46ceadb70f417681f,36b6365b131b3b1b,416,415,no_helmet,0,9
hard_hat_workers4968.png,shel5k,hard_hat_workers4968,train,f9e298d704964c724e4ebf3005a7c28e656aac9291f3fa3f4dc89a9cfcae612b,4989892335484869,416,416,helmet,13,0
hard_hat_workers497.png,shel5k,hard_hat_workers497,train,f189045f595a842d0a5bc31cd10371d9bd3cdb840281df17562dfe63b276eeeb,b9bcb17975770c57,416,415,no_helmet,0,1
hard_hat_workers4970.png,shel5k,hard_hat_workers4970,train,d001423d3d7c8a93c9db40acefffde3bb1925a28d967f853eda8041501745d6f,cececb0519193434,416,415,helmet,5,0
hard_hat_workers4971.png,shel5k,hard_hat_workers4971,train,24ed802af52479d28ffc1ccba56ef67e4af580b972156d3444e92eb7ce79d72a,9d966d68f8ff1e3e,416,415,helmet,4,0
hard_hat_workers4972.png,shel5k,hard_hat_workers4972,train,366b333520ae0659821dea0f5ff6a94d900ae64634d13992c01a2fe6c65f75f4,1f1f0f3b1b1b0d09,416,415,helmet,7,0
hard_hat_workers4973.png,shel5k,hard_hat_workers4973,train,2e101f63dee87c0cbc8cbf12bc592fa4ffe8bac7dffd02e38e5fe7176557c7d7,0b0ffcc64d2c1149,416,416,helmet,4,0
hard_hat_workers4975.png,shel5k,hard_hat_workers4975,train,175a63ecfa6f9ec5fb24687b63c11f7dd6a6e6a796fb55307fe4917f69dbe6b2,737d727c951d1e1d,416,415,helmet,2,0
hard_hat_workers4977.png,shel5k,hard_hat_workers4977,train,687edb36ac773d58090693a5043a1fc475b0e53a8c8c40997be8ec72b542ca10,cc46c8f9cdceeece,416,415,helmet,4,0
hard_hat_workers4978.png,shel5k,hard_hat_workers4978,train,7a0364b5e9fdd9395f3c7221fdfe4294624745cc98e70664e4e2ab499c1fca46,273317130d1d0e0c,416,415,helmet,1,0
hard_hat_workers4980.png,shel5k,hard_hat_workers4980,train,b6e135be053fdd064e16383b52905575abce87a302590e50be70847f0de1ce5c,0d030d294143c043,416,415,helmet,6,0
hard_hat_workers4981.png,shel5k,hard_hat_workers4981,train,f4c407fd44e0568c94dd2b7d68f44f8cc61a4ed06af73d12a7f04ac59a3689c9,ececb49693333535,416,416,helmet+no_helmet,1,4
hard_hat_workers4982.png,shel5k,hard_hat_workers4982,train,3f59e356b7b96aa0c6849bcd27e1023936b5af499af736e5b1003d97e4fa0d53,4d6171594d554646,415,415,helmet,3,0
hard_hat_workers4983.png,shel5k,hard_hat_workers4983,train,99ad625693648cf6b20d17e82b62c9e683beab326e5dbbb847d301244558b1cf,a124e3cb167bd9d9,416,415,helmet+no_helmet,3,1
hard_hat_workers4984.png,shel5k,hard_hat_workers4984,train,eb856eba82d0676ce7b9001d95d2764c0f537beb6b88edf2a429810a459c15b3,1018e0e2b3b69796,416,415,helmet,4,0
hard_hat_workers4985.png,shel5k,hard_hat_workers4985,train,3a767d7845125815a682ab488bb799d0db561902becb20e539f801ccb5a9f8e1,4b4b4d5359b9a9b9,416,415,helmet,3,0
hard_hat_workers4986.png,shel5k,hard_hat_workers4986,train,603d4d7e66eb53d6cacde23d6e1dca2b13ba3c11038fe243a589986e332bfbfd,000049acbe7af67e,416,416,helmet,1,0
hard_hat_workers4987.png,shel5k,hard_hat_workers4987,train,31df008e3f27adbde3770bb34f620bdd04ae89ebc1369947d7eb9b1ba7b13e27,fcfcfcfaf7ff9fff,416,415,helmet,6,0
hard_hat_workers4988.png,shel5k,hard_hat_workers4988,train,bc19f7d52bad236c89bc838fa292c828ac9103fcbdd057ef28104b0945111bc4,536f919999ec3335,416,416,helmet,9,0
hard_hat_workers4989.png,shel5k,hard_hat_workers4989,train,7336ca8fa6c63ae4d555099d570474af82b733c05a1b1d100a09a272e0883e27,1e0f1e2e2f0f0f0f,416,415,helmet,1,0
hard_hat_workers499.png,shel5k,hard_hat_workers499,train,82851ad9f8798cb43ea443fca7d4f691d35382d1e0aad561afdfaba0884df2b3,9b91e565e5c2e4e4,416,416,helmet,1,0
hard_hat_workers4990.png,shel5k,hard_hat_workers4990,train,d13cc2ce75153f5d2f03e30894bef655bdbd962a5c98d6885fd5ad3b0e2b82a1,62696f6dbe9e9e82,416,416,helmet,1,0
hard_hat_workers4991.png,shel5k,hard_hat_workers4991,train,dac39fdd1fb8f583e06a760defa7509dc29c861bbe722aa40c3db761e17f0dff,30383ae6b22c644c,416,416,helmet,6,0
hard_hat_workers4992.png,shel5k,hard_hat_workers4992,train,8505bb0914aea4bbc956a1270752a5f5a820b6575c5bf69e0e717803cf0ba5c4,6362c191682c0c2c,416,415,helmet,2,0
hard_hat_workers4993.png,shel5k,hard_hat_workers4993,train,b2a5a2ce66a286f3f7e2ba90b96340ae5d96d15146ce26c4d72eb9f7a1a33763,1312133392123612,416,415,helmet,2,0
hard_hat_workers4994.png,shel5k,hard_hat_workers4994,train,86fa40f9a8e4e9a113ee227bdaa27926048fc2731e22bcb6ab696a355f29b03c,3f3fa92838546c54,416,415,helmet,3,0
hard_hat_workers4997.png,shel5k,hard_hat_workers4997,train,cab226dbae984eaa67a894c060c128ed9692d71390b138fa9c5ebc1b77e969b9,c8c8949d99db4beb,416,416,helmet,6,0
hard_hat_workers4998.png,shel5k,hard_hat_workers4998,train,ac6869e8a4736fa3a11f62d2d02d878488be40a8ce02460fcdaa24007ab3da74,cdcdcc3bbff88393,416,415,helmet,1,0
hard_hat_workers50.png,shel5k,hard_hat_workers50,train,fbf04151ce3a17cc0bd5449261805be14377ec4157513b172464866a741911d8,a542029089818189,416,416,helmet,1,0
hard_hat_workers500.png,shel5k,hard_hat_workers500,train,426df9fe3478e1b1c425e0a0749517f860d291a67edbcbcbbea51a23aed2f7c3,2c2c2c6c8ecc2ece,416,416,helmet,1,0
hard_hat_workers503.png,shel5k,hard_hat_workers503,train,93c8c1f2816a9ead6cdcb45614ad140902ded66fa9b6471699cee9008b27fa73,6d4d6f271785dee7,416,415,helmet,1,0
hard_hat_workers504.png,shel5k,hard_hat_workers504,train,ecc8300487e460c60c42ce3989407c8e9d3c756eda5085c6dfb33c9af5b1723f,393917273ca999a9,416,415,helmet,4,0
hard_hat_workers505.png,shel5k,hard_hat_workers505,train,468146a887aebbb070b7d677cecedbea9d92900a7aed1c0c7aa45b3c420e267b,ffff4e6637254848,416,416,helmet+no_helmet,10,2
hard_hat_workers506.png,shel5k,hard_hat_workers506,train,790ae85872111a22f49310b7485db9661981d4c513b7a0a07864e3e6c3bd0d6b,3333b27991b2ac9c,416,415,helmet+no_helmet,3,8
hard_hat_workers507.png,shel5k,hard_hat_workers507,train,ef9ce45b32fa1c4ac2e17e7533d1d6380b9261b2ca5866baddd898c07b0610f6,1f13345ebbb81838,416,415,helmet,1,0
hard_hat_workers509.png,shel5k,hard_hat_workers509,train,a56489b66084ad16076eccdcb408d68c266bd70e18572df01933958114abbc7c,24142729ace6fee6,416,415,helmet,5,0
hard_hat_workers51.png,shel5k,hard_hat_workers51,train,0327af53b6561b3b3dc0b70da317eb23b697cde0fd915663efd2fb91c2612aac,3d3c3fbc86969696,416,415,helmet,5,0
hard_hat_workers510.png,shel5k,hard_hat_workers510,train,6ed9e1362cfc301f9f100f163c19becfdb0e71f787d398cd531452557acdc7e0,1300d64bcd1636b2,416,416,no_helmet,0,6
hard_hat_workers511.png,shel5k,hard_hat_workers511,train,aa90a8486afff0c93836a0a6cd91b79a672406722f3bebfaa8ee947ba5da488f,a8a92ef369b8c0c8,416,415,helmet,2,0
hard_hat_workers512.png,shel5k,hard_hat_workers512,train,47d4c6af5e7ded859b1519b7ce5c94afe7fe31e8021761f048462fff465c2477,0ec691943490b186,415,416,helmet,3,0
hard_hat_workers513.png,shel5k,hard_hat_workers513,train,7db1032c892f30667375d60fff566cf11b17f56f4e488a45f9b4d49c5e7f961f,1e6f1594bbb3b5b5,416,416,helmet,4,0
hard_hat_workers514.png,shel5k,hard_hat_workers514,train,439c0aac7de3cbfa72d8bc9dd8c49f856dc007333cc17213d5f7537e722fe1cc,8e2e4e6d2743eb43,416,416,helmet+no_helmet,9,10
hard_hat_workers515.png,shel5k,hard_hat_workers515,train,2065b4dbf5a376b72c0c33fc2883d22652be3db7a2b0f507c282374ed3240704,6064696cd0cb63cb,416,415,helmet,3,0
hard_hat_workers516.png,shel5k,hard_hat_workers516,train,3b46b3d3de74c7dbbb8c507fa08ec4039f67fc49385d13c0942dbf885360fc7a,cfe3fbeb4bcda7ef,416,415,helmet,4,0
hard_hat_workers517.png,shel5k,hard_hat_workers517,train,58b029df5aeb643aa18a15bf79441e2ee8d0ac29696cdbaf427eeb5e34c8e37d,3706376276766267,416,416,helmet,2,0
hard_hat_workers518.png,shel5k,hard_hat_workers518,train,8bb4c023253bb601dccc356003d4acf6e3aab8c6e03f0231f07fc953a3465795,21637b99a9eb4242,416,415,helmet,3,0
hard_hat_workers519.png,shel5k,hard_hat_workers519,train,d800cc8bb9e7cb767cee4599a12bf38a952f3fc2e200ceec1e207e7ae7ff250c,c6c6c44c6161b4a4,416,415,helmet,6,0
hard_hat_workers52.png,shel5k,hard_hat_workers52,train,18b40607139e4df7ef8c03faf1ede561228c4c76b537398f9a40b22e5e63c9a1,53634372ade9f9ed,416,416,helmet,34,0
hard_hat_workers522.png,shel5k,hard_hat_workers522,train,c6fdddccdd83818c03fb4823f21acd686733028702d02a7aa5992c7e12aa1ac9,313119899991b3b3,416,416,no_helmet,0,7
hard_hat_workers524.png,shel5k,hard_hat_workers524,train,6dd029d776a95853c9cd3f51ae525c998913cecfa3730655ce16c220a7fd51c4,263746dcdcc4c4c4,416,415,helmet,1,0
hard_hat_workers525.png,shel5k,hard_hat_workers525,train,de5d0bf20b92d2127617ac79e6ea551554042a2e52629fdb47251ef868fcfee7,ba129939dfcb15cb,416,416,helmet,2,0
hard_hat_workers526.png,shel5k,hard_hat_workers526,train,8d14d00167549b510f68eb1451c80c1362bb757d8121d2046424044da086958b,2323ca3874668c8c,416,416,helmet+no_helmet,4,1
hard_hat_workers527.png,shel5k,hard_hat_workers527,train,fffcc56e4fecf835517128eebdd1b809c905f4a61a9e50c24d3b21a0a0cdd6a5,daf2f7bc4a08c89c,415,416,helmet+no_helmet,6,1
hard_hat_workers528.png,shel5k,hard_hat_workers528,train,7ff06e96a507fbb1bd66d6993c943c58f277ebb0bec098429ffedcf00efc20ce,e2ebcad8b967f6c6,416,415,helmet+no_helmet,6,8
hard_hat_workers53.png,shel5k,hard_hat_workers53,train,30028022e5bf01115f755fd933111b436685e9a571a0b601b5d64a26d30ec89b,ec1cec5cbab294b6,416,415,no_helmet,0,11
hard_hat_workers530.png,shel5k,hard_hat_workers530,train,cf9a5ea9fed402878c226f1edb760e167e89a6e01a4178405a933a0367ef3e9c,d2d2d2e29af27772,416,415,helmet,8,0
hard_hat_workers531.png,shel5k,hard_hat_workers531,train,908b61528916956e5680d510e3f24367eba7e8cdaef5652f54ebfea40c573fbe,b2b5b2b26444464d,416,416,helmet,4,0
hard_hat_workers532.png,shel5k,hard_hat_workers532,train,aba896aca961308b6b457d9528a0c07912554f621beb75791fedbd9ab0ec97da,9e8e4655918eaa4e,416,416,helmet,1,0
hard_hat_workers534.png,shel5k,hard_hat_workers534,train,dde1542b2bf17c3a742c78467f3c00c00e391bb8eabf7c32b048b23e5ed102e2,7a9a8251517499b5,416,416,helmet,3,0
hard_hat_workers535.png,shel5k,hard_hat_workers535,train,776e62abc55320d9a415f62eb53faf2fa96372b38e659eee7bb94c0c9af2bd4f,a270866746562066,416,416,helmet,1,0
hard_hat_workers536.png,shel5k,hard_hat_workers536,train,9dad3954ac6fa407d8bb677620376804a078c3f13bb8cb6f55dbd805b67a2de5,bd4bbddac99ab292,416,416,no_helmet,0,5
hard_hat_workers537.png,shel5k,hard_hat_workers537,train,bf224445eb0787830860213b96edd7425067d8290ba622e532f4710cf850fdef,9b159b9632333f37,416,415,helmet,4,0
hard_hat_workers538.png,shel5k,hard_hat_workers538,train,edb3768f5f5e41d0510a2a2591434859479788c776b679958d0b0a007d725baa,8d8d8da9a1630103,416,416,helmet,3,0
hard_hat_workers539.png,shel5k,hard_hat_workers539,train,81a36d279992476e6e19605140682bb85ba272b0815f15bdf3a3e02cb56ed4d8,4603ced3999d289d,416,415,helmet,3,0
hard_hat_workers542.png,shel5k,hard_hat_workers542,train,db4b500b51726772e098ed642f7b35ada9b495644eb4ccee62c7f75f0c252d6c,fbff796dcb0e860e,416,416,helmet,6,0
hard_hat_workers543.png,shel5k,hard_hat_workers543,train,262c7f3fbc63e4a7ccc37f8827be7b37dd3a4e03adf28a7a3efc30af77a8104c,4101441616285918,416,416,helmet,1,0
hard_hat_workers544.png,shel5k,hard_hat_workers544,train,fe16b9ce4072ec8d00c8a945bcf046de266c35ff2001373659ff78f2d2336baf,47104f5d69090909,416,415,helmet+no_helmet,4,5
hard_hat_workers545.png,shel5k,hard_hat_workers545,train,af02ec249f914b67db2b6ae7bec66085b944cf82a02a5d7ef9b4a85ab49ed001,7e5e5ed79aca9aca,416,415,helmet,12,0
hard_hat_workers546.png,shel5k,hard_hat_workers546,train,0b4c9e370ab6460ca390f0a2895ab2a4c53d4c13cec4718306d00d0e70b6f3cb,f27292aaae8e8e8e,415,416,helmet,1,0
hard_hat_workers547.png,shel5k,hard_hat_workers547,train,15b14f7cb58e8dd6b0c39cd26c33e5f01bcc79606deb6453e7156ae65c68a498,0d899db171716371,415,416,helmet,1,0
hard_hat_workers548.png,shel5k,hard_hat_workers548,train,dc469fa86cd4574d6745a4bffb9f137be38afcbb8da1b2ee38c9a9f385f2c377,733761a727b97131,416,415,helmet,2,0
hard_hat_workers550.png,shel5k,hard_hat_workers550,train,02fb03f08c2bb878fa13b032a99da542fa7099d2e4546c5328c09732ec780053,3f3f33e762c1e5e1,415,415,helmet,1,0
hard_hat_workers551.png,shel5k,hard_hat_workers551,train,bfca4b1f0e1896ceae6bcae09d8b3adaabcc1ea150c520f8cc27f4c22cc9f115,324ded38d939ddcc,416,416,helmet,1,0
hard_hat_workers552.png,shel5k,hard_hat_workers552,train,369ced69ea42408c893e45b4b2731c568b9c09ce55415b6bd55286cde8513992,e663cccca4e8eded,416,416,helmet+no_helmet,6,4
hard_hat_workers553.png,shel5k,hard_hat_workers553,train,35ba384d511fb988c64ac4b7d30a843470b460a82a030f344443c664d4eaa445,767266656562a626,415,416,helmet,5,0
hard_hat_workers554.png,shel5k,hard_hat_workers554,train,7a267d8590e03519cf1c32bf303be4726ad9dc20a4d2dc281de747114b3b6afb,19190d4d46e35f5f,416,416,helmet,1,0
hard_hat_workers555.png,shel5k,hard_hat_workers555,train,42372f6d2b568352aa59a0972c172684062345ed82d093aff9b6d612c186d701,96c71672f3f5b7f5,416,415,no_helmet,0,9
hard_hat_workers556.png,shel5k,hard_hat_workers556,train,fda9938aeca1f870867ead6ec193de7ed8ed02c2783449a20d664c37565c7c1d,38689c9caccccbce,416,415,helmet,2,0
hard_hat_workers558.png,shel5k,hard_hat_workers558,train,90c5319e23e18089b9285fbefd0b285c6067bdd01198d20b8f6a9088abfbb813,33113a4d54533b5b,416,415,helmet,5,0
hard_hat_workers559.png,shel5k,hard_hat_workers559,train,e789cb4aa222c4a54a4d624db896c66b71cf3fa21eb36fd499a07d8ab59f690c,6d6de96575b27153,416,416,helmet,2,0
hard_hat_workers56.png,shel5k,hard_hat_workers56,train,1ccea7fe20543ba22b5da4d101474b2ffb0596aa460cb29b578d4bae8fcfc0a8,4e4c6e6772706c64,416,416,helmet,2,0
hard_hat_workers560.png,shel5k,hard_hat_workers560,train,26fcf60cae70afda091a8329d20869d9347b1ff4b4c729eff3096dd1a177e6bd,8787979bb3b39393,416,415,helmet,4,0
hard_hat_workers561.png,shel5k,hard_hat_workers561,train,1ebb59dc450cceb3b597e9aa7ef5c52c5ba9a194ea030d638ec0eba00b7cb701,958b87d2d2d2d2d2,416,415,no_helmet,0,8
hard_hat_workers562.png,shel5k,hard_hat_workers562,train,4f665b4a6208f4b8edb27bea1c22efec5be94ac8ef53cfc1df7425f1aa18aa1b,44530c2c6c282c2c,416,416,helmet,2,0
hard_hat_workers564.png,shel5k,hard_hat_workers564,train,7ae5cce6c73f7ddf47100d7c212d0aee053d577102dc79cece080c69d3d4c2f7,1a0f1035cbca9bcb,416,415,no_helmet,0,16
hard_hat_workers565.png,shel5k,hard_hat_workers565,train,374f3881f8afbf2da3503d61313a88cd5a3eda3a54c0c987a0cb786663be2227,0e2e6bd287253917,416,416,helmet+no_helmet,8,4
hard_hat_workers566.png,shel5k,hard_hat_workers566,train,f0a566f21fa9befdd60f6c4dc33f25a4cfd2ae3be8697ed4e03554bb25edaae3,3927593038793838,416,415,helmet,1,0
hard_hat_workers567.png,shel5k,hard_hat_workers567,train,46f5b0efdd5f6782b0df4def3c6411bb8fa4fa09747564d24ef98b72b9fc0180,706af0ed8e865f8a,416,415,helmet,2,0
hard_hat_workers568.png,shel5k,hard_hat_workers568,train,0502ffffb89e5b1795333b056f91b41cfec024c30cd870691206d20a4455d003,9e9b6e794991358e,415,416,helmet,2,0
hard_hat_workers569.png,shel5k,hard_hat_workers569,train,0383f4252febeaf5a87796e95d4d9258d7fbabe9850300203133430fbf89f2b6,7337d053cbca42ca,416,415,helmet,2,0
hard_hat_workers57.png,shel5k,hard_hat_workers57,train,73c0e153b7d791b07282ee15038f7e46bb3f58e4db8bfe244e5abf18e3d500d6,561656f3d2a2a4a0,416,416,helmet,8,0
hard_hat_workers570.png,shel5k,hard_hat_workers570,train,0451c31b0456891b5bddc4dfb5fee9ff9ba99ba989f6f751cae92a8ea49dab1e,09013438a273d1d1,416,416,helmet+no_helmet,3,6
hard_hat_workers571.png,shel5k,hard_hat_workers571,train,31506387098eabe9be5bffd083dc9d9006328cb430e797e3ae9f626fbac6ef94,646bc8dc9d2cf455,416,416,helmet,5,0
hard_hat_workers573.png,shel5k,hard_hat_workers573,train,bcac9260968baaff829b52cb625290bfb2255ddfa55ff540933bce62fb2ae287,646469e064391111,416,416,helmet,3,0
hard_hat_workers574.png,shel5k,hard_hat_workers574,train,1df9710ca84862797fb3ef2b2648e736ab7ee3c275ac842c4f5ba31dc4f2ae00,0d17ed8d19636863,416,415,no_helmet,0,4
hard_hat_workers575.png,shel5k,hard_hat_workers575,train,aeb58491644cc8385f14b2ae26d3ec703bf185135324cb31421d5d417c418b6e,b26a8aa981b5b1a2,416,416,helmet,2,0
hard_hat_workers576.png,shel5k,hard_hat_workers576,train,4cf9ff7bcf73fee66e0378d6117c35ca52247daca92502d42e1142782dba662c,c2c2c1f8c9c9c6c6,416,416,no_helmet,0,3
hard_hat_workers577.png,shel5k,hard_hat_workers577,train,e30b58c81aeb31c30b63de118dfc4e858973f86176f280b0e4f3225c85d00d3d,7232726879130653,416,416,helmet,2,0
hard_hat_workers578.png,shel5k,hard_hat_workers578,train,6c86f136af961c48c1d7d3c63c286ed59d96b7db49b61b4bed7e7bd577c090a5,96d49b39341ddd5d,416,416,helmet,5,0
hard_hat_workers58.png,shel5k,hard_hat_workers58,train,a279d3b66e3c3668d26603e0c35ed56ef305e06ff4d991a0a48762793b6a5ba0,109a18481438b2fa,416,415,helmet+no_helmet,2,1
