file,split,sha256,width,height,helmet,no_helmet,stratum
hard_hat_workers3720.png,train,08719746707d1868c6bfd16060710af7d453f7e605fe06955f383f434f995a43,416,415,7,0,helmet
hard_hat_workers3721.png,train,21a5f092dda88e7d37e9a67244ba1581c81fd6bc0c8c38dc09b1e38021f6b5f6,416,416,0,5,no_helmet
hard_hat_workers3722.png,train,87a6b7cadbe2dbbb3c48df43e3db089758bfaa71dacfcd137320095f794d4416,416,416,0,3,no_helmet
hard_hat_workers3724.png,train,40f6fea79cfef98e19f545b3682713008d2735c0721f400ec40b2a0e2842f2c9,416,415,8,0,helmet
hard_hat_workers3725.png,train,0a6b94e3a12fcbdc240ce78846caed7d417184aa510d546c2b4827f8106a756d,416,415,6,0,helmet
hard_hat_workers3726.png,train,cf710abfffc40440998205286c2b7ff6abf2fb7332f857defdd59defce9af70d,416,415,3,0,helmet
hard_hat_workers3727.png,train,2df878f1813362ebb3db8307767d76410484254f379a93286c3dfcf34a288a43,416,415,4,1,helmet+no_helmet
hard_hat_workers3728.png,train,2bcb4738bbad333a5b1dc32d2c76f25672b5ded71fc9a2837c39428e149df5f6,416,415,1,2,helmet+no_helmet
hard_hat_workers3730.png,train,e7a71130b9ab7219ad35097075472813cae0f8f43046731c0deafd2b8235fa3f,416,416,6,0,helmet
hard_hat_workers3731.png,train,cc48567eda66fb5cb368dc32d5564bf73252795a7275a1b35e215079f3fb8ffc,416,416,3,0,helmet
hard_hat_workers3732.png,train,1ec409082662b9de721138400b8c5a5ae7ee2d958e901643314db5e8005aafc1,416,416,1,0,helmet
hard_hat_workers3733.png,train,c60c8c927eb2995ef712fbdbbcc12bfe9660faae5825547ee3e8ad2350257447,416,415,3,0,helmet
hard_hat_workers3735.png,train,9d35f5bd85ecca8330f67bea1366719c30af8bfa0d3eab2a15709f949f795d95,416,415,4,0,helmet
hard_hat_workers3736.png,train,5241058c0169b2f6557d0fafae3ac3b784c6815237b921818269d5b07c495788,416,416,1,0,helmet
hard_hat_workers3737.png,train,7c29d70fe33251c93c910287f40769fd5d4f8258173ff2a3a58fbdb53ccaa662,416,416,6,0,helmet
hard_hat_workers3738.png,train,ca3b458f7a6d5b0b4e97c604e65d7b6cff12ab2956f1aee7f1411a75d738df0f,415,416,4,0,helmet
hard_hat_workers3739.png,train,ee350f593e56cc04acd18f3e71587fd486fdb35df80fe5b74123847bc6acac0a,416,415,8,20,helmet+no_helmet
hard_hat_workers374.png,train,811e0420bfe2fe889ae01a906be9cf5eda0ce73d00107cc5c6de965e0d694127,415,416,1,0,helmet
hard_hat_workers3741.png,train,ec9e8d5eed08c432af2a85e5ad382d7bcfcd44136429e00df1475a5ff47c8792,416,416,1,0,helmet
hard_hat_workers3742.png,train,9cc4b7e2ab5f2a40847b370714cbc580d3221f1a164a71f1aa7c82b130102b6b,416,416,2,0,helmet
hard_hat_workers3743.png,train,b7f1ca3c2369bc322968e3110642890e94690baf5a61dc80019d5e8d077f0937,416,416,2,0,helmet
hard_hat_workers3745.png,train,10d7f222019d69c508b65b95c097fcb147bd28bd8525364e8c3fa55dbda96b3d,416,416,3,0,helmet
hard_hat_workers3747.png,train,8b687a4f89cb77b3d23e50a90de7ff61bde83e6a00d0fcd77cb1cd211aff7283,416,415,8,0,helmet
hard_hat_workers3748.png,train,6e23983f20f432f0e3657b7d13d79e30de208cc52454abf36f8c71b1d4d23c96,416,415,10,0,helmet
hard_hat_workers3749.png,train,27fe1b0463e41773fa4d5d4b0fd498b9ef042a8d8174c3f0c4ee4b9740660b7d,416,416,1,0,helmet
hard_hat_workers375.png,train,af962445ebcd37030cd224780d69e3e5031b93ff0c353828121702a6123f7da4,416,416,3,1,helmet+no_helmet
hard_hat_workers3750.png,train,e11c41672b285401c60dcefa1e232ef01733f5d8f561e73c82478c7b9a4b584e,416,415,7,0,helmet
hard_hat_workers3751.png,train,44e128107c9830e01d4d5221dc43265953b5d603181a343af5207b2a9d25625c,416,415,6,2,helmet+no_helmet
hard_hat_workers3752.png,train,bc01520b66e91facf554eb11fb8bdd06cc59293bdfea3d22c126bf0366a2b615,416,416,3,0,helmet
hard_hat_workers3754.png,train,789a54daa5fe590144c886d1f9a881019d4bb5ffa2345105b1ba2bc015994cae,415,416,6,0,helmet
hard_hat_workers3755.png,train,fedfde2136438f61878097cb0c4d3af41f52449d7f0239e8dec1e731a8a9ddcd,416,415,1,0,helmet
hard_hat_workers3756.png,train,5afae4dc2f6a3c2f47a3ecc37e5a2aeae213c5d8d56f0cb0234bfc697e45a921,416,415,8,0,helmet
hard_hat_workers3757.png,train,7f194633fb3b62973a94b76676715f30db31be946cee8ab936a19c4f0e019169,416,416,3,0,helmet
hard_hat_workers3758.png,train,e85a475b25c0f1408d62b572c386ead950ce5fc721850b5941d9ef7599648e4f,416,416,2,3,helmet+no_helmet
hard_hat_workers3760.png,train,be6dc7dd6107f13f9a493b0b9096badc8d56bdbd5b46af061a17dc42ab25f02a,416,416,0,9,no_helmet
hard_hat_workers3761.png,train,1ab65833dac36b99d0ff72e5adbd05e42060f04cc6727ffa4dab90a999cb2e3e,416,415,2,0,helmet
hard_hat_workers3762.png,train,d34a063eb84e8b8e2df15e66c65b0d79df34ff031fb5e26de72d307b9c104717,416,415,9,0,helmet
hard_hat_workers3763.png,train,30ba7c4db239a4850c3b6cfc1a5a0474a80afaca46efa47e3c31d31b68147610,415,416,1,0,helmet
hard_hat_workers3765.png,train,d8be1c2e10d91267460b41a9dfa90363aa005d5240c792da078c0634d7b9d506,416,416,1,0,helmet
hard_hat_workers3766.png,train,66d4298636523c185ea309b923a2352d8de720dfd64a1600a3ac5e090a7d85e7,416,415,2,0,helmet
hard_hat_workers3768.png,train,66614736179fdb50eaaff333407f7a4db211c906af415ba0451bf6173e2e8da2,416,416,5,0,helmet
hard_hat_workers3769.png,train,a217d81d1eb4a465b50624e68ece182c30b2f535ba4b9f715fe9783cef857aee,416,415,2,0,helmet
hard_hat_workers377.png,train,58bedbf882d379d1093e7acc8148b5a8b355163025ca3a544ffe990aa2fbcced,416,415,2,0,helmet
hard_hat_workers3770.png,train,5073ad63615d4a2da867120eb13777331c70cf82b5f43ec8e85f0e4d7a76569d,416,415,3,0,helmet
hard_hat_workers3771.png,train,4b4559cb59d5c9813c496c79654d596e6c31d2b18a4491183e58696c12e0f9db,416,415,2,0,helmet
hard_hat_workers3773.png,train,a86778afc34c2a1bbd8f986f7933fb5ca13e56a1f5a642dd3852b1b2af2307c1,416,416,0,14,no_helmet
hard_hat_workers3774.png,train,866d98d843a18270372fa22e7ebd7136d9362e1ac47ec8a17cfa828215e25ec3,416,416,0,6,no_helmet
hard_hat_workers3775.png,train,56acd883abc62cc7dc3c6417801ccc6d41c567d21d8e8a9fe6687b2da8ab2a39,416,415,4,0,helmet
hard_hat_workers3777.png,train,113c18479db9f7e168a23bc7ea3e60473d5f0e2c384b057e5889444a2842922e,416,415,2,0,helmet
hard_hat_workers3778.png,train,ff809539fd199088f02cccec5f7e2ab5da2409d855ee5a744cc959996c185de2,416,416,1,9,helmet+no_helmet
hard_hat_workers378.png,train,f0d95869da4d912ae2e6919e7de8863095d5e248e4bd65b52d72296cc1566481,416,415,2,0,helmet
hard_hat_workers3780.png,train,96ab0160d61966e737051093305e8cdf7b83032466514b44c4861b8be95ab4fc,416,415,9,0,helmet
hard_hat_workers3781.png,train,ac304c4e24aff11c44b45649e8195c482d625e789fce0f134b72c5a624cb5329,416,416,3,0,helmet
hard_hat_workers3782.png,train,38026759a6127285c10f029b85439685033cd20523c2477a62add6e859472d4f,416,415,1,0,helmet
hard_hat_workers3783.png,train,119d20d6beb174deba5fcd82f3fbf42dc596a589fe9eef1b482c15f6bdc6f406,416,416,0,13,no_helmet
hard_hat_workers3784.png,train,b8648854aae1712247595ec14cf7334d6620c5f1797c57b058511d45e36ba877,416,416,1,0,helmet
hard_hat_workers3785.png,train,cf8be5eaea34a0dc6bd456d9f36b151051f7b535bbb29fa395861912e7d72244,416,416,1,0,helmet
hard_hat_workers3786.png,train,0c0c211ffed47084e32db44942e3ec3d4a6f86c73441d1b2bcd1a8ab7ea12559,416,415,2,0,helmet
hard_hat_workers3787.png,train,6dca01a706d6a22e63d3434194578a76f75b1b9fccf303b622f48ba708411bdb,416,415,6,2,helmet+no_helmet
hard_hat_workers3788.png,train,55a29e7ec867a77c5a97a5c365f52b7bc901f07c23a59d76a07d316433ae1368,416,415,2,0,helmet
hard_hat_workers3789.png,train,24497ffce9e12824d305ac4c42df96cd2bacc784461cd07942f90893909e9b6e,416,416,5,0,helmet
hard_hat_workers3790.png,train,eb51889f2de3340523016eab3c797b5a091d9ac33efe5628d924665977dc7cb7,416,416,4,0,helmet
hard_hat_workers3791.png,train,c44cdb60df47f23f24375716158f1e596a11c9539ccb0cb294535c216c556e2e,416,415,5,0,helmet
hard_hat_workers3792.png,train,25565efd15b25360ad6491b42f35ee2caf382627868119e31bf5f75e976b25cb,416,415,2,0,helmet
hard_hat_workers3793.png,train,02ef81794164af994ad070bf33bb10d7315a02664dc88618a65e60d8a874844b,416,416,2,0,helmet
hard_hat_workers3795.png,train,2afb5a95a333c3e0a265ecafdb070e885837d64decc53575e1850192c7e49ffd,416,416,2,0,helmet
hard_hat_workers3796.png,train,de1ce64ce6d1cad2ef82290f1cec8e7f10b90bff983af204852078ddaad4a3a1,416,416,0,6,no_helmet
hard_hat_workers3797.png,train,11f9d8600300cdc64d81f1e32e5635ddffde0fea51f0ee3287f0c1e5ebd0a5ee,416,416,3,0,helmet
hard_hat_workers3798.png,train,34ac2d963f62782ba74bd864676e954a9a86a40d4206fb36475fad267c76012d,416,416,6,0,helmet
hard_hat_workers3799.png,train,e8930015a51e6579b98de763fcd4ba24680bcefaa0016563d065e5767d4b9aee,416,415,4,0,helmet
hard_hat_workers38.png,train,b39171eba66c7924d29a9b406169a5c9ee5a35f1511585cafb51430ed5be1476,416,415,4,0,helmet
hard_hat_workers3800.png,train,4311a8c818f64c61a82389060b8ec4262008a9c1eb1c1029504d186f1603ff18,415,416,1,0,helmet
hard_hat_workers3801.png,train,6b032a996f86959a72bd618a83d403d136efe709c299706c5f8fd240f7524170,416,415,12,0,helmet
hard_hat_workers3802.png,train,c63a8b62f649fabe6962edd4c1fc8cf36e8f8b7d9b14e9d27674ba91017d6f2f,416,416,3,0,helmet
hard_hat_workers3803.png,train,712d8f8b63b732e088c7654ee1daaad3a1251aa869e42dd14f555c23d166c7fd,416,415,2,0,helmet
hard_hat_workers3804.png,train,4a2f1caec8f7f236adb737a7da448fbd86887885d10340727338c2be5fe8cf19,416,415,2,0,helmet
hard_hat_workers3805.png,train,40901372f9a0a95b526e76c08f2d8100a93f08fbf295f92b2b30ad9e7bfa4706,416,415,12,0,helmet
hard_hat_workers3807.png,train,661cb9be9e2d4ed13766b18d562ad1eb294e878bd1821390999fe6b7e12267ed,416,415,2,4,helmet+no_helmet
hard_hat_workers3808.png,train,4514903b2ee8c3e4ae8c3ed312e80a49a510a02344f505c5fb7d99494bd463c5,416,415,12,2,helmet+no_helmet
hard_hat_workers3809.png,train,f9376d2ea7c7fc3e6403fac4b4a95589bebece1382836ed94ee319b4435cd2f9,416,416,1,0,helmet
hard_hat_workers381.png,train,3a08c62af6cdb1336848a3b9e131673cb80bf8d67ffb9575050ff46bbc932ca8,416,415,7,0,helmet
hard_hat_workers3810.png,train,907eeb4888f264e82f0be236897d8806cb7f0bbfc6008e369eac3bb244205bd6,415,416,2,0,helmet
hard_hat_workers3811.png,train,89ba5d4fdff260990e94920b4ec8365ec47bd8b2ad495a39bb4e2431e7e4e68c,416,416,1,0,helmet
hard_hat_workers3813.png,train,387216c191d9c97c23d1bc6758691a215e405cd2bd8cb72d369858b6429be3cc,416,416,4,8,helmet+no_helmet
hard_hat_workers3814.png,train,a475feeeecc5dcc5620f3627cabe32d64d3a3516a68dbf3bfc00dafafeb1bd16,416,416,3,1,helmet+no_helmet
hard_hat_workers3815.png,train,e7991c4b7598a87a393a28ddec9244721fd84cb1b812c5a922be7d9c5461d4e7,416,416,2,0,helmet
hard_hat_workers3817.png,train,8213c101548922b823993b687035c0bcee610c59617cbea6a5b83b77efc83452,416,415,2,0,helmet
hard_hat_workers3818.png,train,ed158449a2be1782e352f3101db24a29119f507c98ab98f56a906f9acba791f3,416,416,1,0,helmet
hard_hat_workers3819.png,train,eba188ddba7ee5bc8d9f015470cf3f9ba309a01db7f9a79bee83e3597818d64a,416,415,9,0,helmet
hard_hat_workers3820.png,train,7f686c6e6a8578eb80ed1443ff96f138614cb76d86ffe70f06bc7037c29aad95,416,416,8,0,helmet
hard_hat_workers3821.png,train,90c4fd80725ec7b38d0040cbebeaa6143ce93f9452d5ead949a65cda1ad9e45d,416,415,10,0,helmet
hard_hat_workers3822.png,train,eecc9e67215b31c6448d0a93524a0f3f9393425c7fbd3abd5fb3caf1dc56363f,416,415,13,0,helmet
hard_hat_workers3823.png,train,06d462bf12ad649f5b46d17dd3f1ca4506143040839bb61a9600e3031996526e,415,416,2,0,helmet
hard_hat_workers3824.png,train,d164a6a079156cac24b1e670bd891f6b80d34bfbfc694804595dda1fce92dd60,416,416,1,0,helmet
hard_hat_workers3825.png,train,c036b2adfcf11aac9c90823d372bc1388be27b06dafcaf83935075b5def28718,416,415,1,0,helmet
hard_hat_workers3826.png,train,b492d0cfa5d42ccab2dd1abe37a4ee00cb2e75f40f9aacf8e0f4a806fb618a92,416,416,4,0,helmet
hard_hat_workers3828.png,train,a2ea5f5a28f4c42eacea4954734b40351598e7e4d4df4b2304c9aebaec66a769,416,415,0,7,no_helmet
hard_hat_workers383.png,train,c445acc3b108a543a1486e4fb3a23e14287c5dbe65266056cff556d6acb37af6,416,416,0,8,no_helmet
hard_hat_workers3830.png,train,bc6139b032153d19e0cbcc7871d9b4e11df67f5dd725b9c98ae2f3cec39c791f,416,416,7,0,helmet
hard_hat_workers3831.png,train,7b92f2be70451b20da3212d85605868dc5d40521a1525955b96e9430280b2cde,416,415,2,0,helmet
hard_hat_workers3833.png,train,fd5aa0d2fd012454ad4715fc7b5b63f60a291e0df9a08e40714134ddacd94c78,416,416,2,0,helmet
hard_hat_workers3834.png,train,6ba1763115300bf89d70b36818f51ccaae5780dc781bc0d24c1da02ce8f25816,416,415,2,0,helmet
hard_hat_workers3836.png,train,071f4dbcbcea39da90b3abbf4848c09643df7b31c9e30993a9ad3aa21b1fe27b,415,416,2,0,helmet
hard_hat_workers3838.png,train,00fe172fa6015f2b0211179eece91e58eb1006cc6af7b092f436c190d0d2fe63,416,415,3,0,helmet
hard_hat_workers3839.png,train,ff9807acd10dcdecbbf1b6acb5bcef74ca8b06b1273f2e654111e56610c76aef,416,416,1,5,helmet+no_helmet
hard_hat_workers3840.png,train,b0e6af11426bf8d00658408b08b4726f96892e9b5b2b3006bb3aa67ad024c053,416,416,1,7,helmet+no_helmet
hard_hat_workers3841.png,train,535510eda57228297b7983a7aac1e95d7c1bc0dd769faa95b4c29a0e2acef8e9,416,415,4,0,helmet
hard_hat_workers3842.png,train,722cf61b3d7835d4852de17005998db60667cedb20d3df299d7ca772bb10a85d,416,415,1,0,helmet
hard_hat_workers3843.png,train,b5657c22f299a69c4a4375ef1400830b8e11adbc1516d5ddeaa5c27fa9c08d25,416,415,4,0,helmet
hard_hat_workers3844.png,train,083e0e236cb4c82e73adbdbdafd000578524c496672033ea24f96eb8a879fd06,416,416,2,0,helmet
hard_hat_workers3845.png,train,a596f5fff5cd1fa33ec53b38ffa89cb410a7fb77f80a61959039bfba45540fc3,416,416,4,0,helmet
hard_hat_workers3848.png,train,61d1dcca67809ccd1304506ca502ddaea495fea1f8d6a32f63c47404a3d10666,416,416,2,0,helmet
hard_hat_workers3849.png,train,65286777da2e78b306f490498d629cb9d6d82734132c91f0a29343cad59854cf,416,415,2,0,helmet
hard_hat_workers3850.png,train,763ae4f4fbcf2b879cc203db8db6b43a8582493446334379e165e466633c7d90,416,415,6,0,helmet
hard_hat_workers3851.png,train,3d5c637d3c073b04dc8bb8f7a34174c265905c32ecf4b8df71c3800cae072b1b,416,416,1,0,helmet
hard_hat_workers3852.png,train,0ea84d221f09a7eaf7e52f096ce6c4fea9bc8d134082206a12e4e3725360d16b,416,415,2,0,helmet
hard_hat_workers3854.png,train,1c9e3b18bd5d6a7981e5d904b4932918db7fb90bf03370060c5dae14d8162d65,416,415,5,0,helmet
hard_hat_workers3857.png,train,56d8afa620e18e9be88067b79b71e6b759b3dade38823bc1f4799fadf213803c,416,416,2,0,helmet
hard_hat_workers3858.png,train,3f743cb7fdf03c5f59b1479d7cf36f2c371ab54f47e78679cce918df6abe2de7,416,415,5,0,helmet
hard_hat_workers3859.png,train,f313e75f26e99462b151ce200c88a20bd63e108285beec03027d4519717bed80,416,415,5,0,helmet
hard_hat_workers386.png,train,1ea26e51b07ad356688f02100dc8dd2ed030092d95a9c15b04736010aab9117b,416,416,1,0,helmet
hard_hat_workers3860.png,train,201d72b86f3edc119518512b32750ac7831852f2fa4b5945ce2cc8c2cce69181,415,416,2,0,helmet
hard_hat_workers3861.png,train,ff5f14fa9f50a9435550e1f010ae50f431611ee5e183c8735f2b0e7b0876a8f0,416,415,2,0,helmet
hard_hat_workers3862.png,train,af26df44880cdd2dcd107d0bd4ed782914c50207b36648054259452c3a41e474,416,415,3,0,helmet
hard_hat_workers3863.png,train,7347eac134a1319bf2002424492033ddf8d25c5988c07ae8097b04d6a6a3786b,416,416,4,8,helmet+no_helmet
hard_hat_workers3864.png,train,3b81eb86ac346b939bf3c440c0bcd1115640151551a6b4354c97d4db81fc31f7,416,416,1,0,helmet
hard_hat_workers3865.png,train,08a1f48d8b3a3daee0d48ac19b6a57f30fdde7059dd2dd2a20c42009342b8e66,416,415,13,0,helmet
hard_hat_workers3866.png,train,ae103d30a16f0f9284b6e0364fe735d64ed89782776496afe456ee9d39b615e3,416,415,1,0,helmet
hard_hat_workers3867.png,train,2def04e3794b09fa6d84be071da15885f227cfee1e6d27c287d5d2f29fa55554,416,415,2,0,helmet
hard_hat_workers3868.png,train,a6c526fee5fb2b09802794bcf4b0d6a84ac59f5bea463bd53c40bcfd8234cade,416,415,5,0,helmet
hard_hat_workers3869.png,train,317901859b2b554cc2eee0cb55d0b3a679e4064ee4969d30219f9ab657885bda,416,416,4,0,helmet
hard_hat_workers387.png,train,4e9f3e3c897a37468b27bc60032513e35cd585942fed610d3677b122599caff4,416,415,7,0,helmet
hard_hat_workers3870.png,train,a102cdd2eb8b27a4db36ea6ef57c7531778d163f116cf04032549320b24c57f0,416,416,11,0,helmet
hard_hat_workers3871.png,train,6a442a6dac5fda95dc7649c041da91c32fdf1ea393109669553d4c1b02dd3bec,416,415,0,8,no_helmet
hard_hat_workers3872.png,train,cbb523fc447b0ee45242e6bcaa844c292e3b80ef63bf208038c839a5d8d6b6e0,416,416,3,0,helmet
hard_hat_workers3874.png,train,08fa15c4672d577fc8e9dac6161055e32ede8a69ce63da393a0c0d3c770ec790,416,415,2,0,helmet
hard_hat_workers3875.png,train,e7f61bba2bce32636daf42a849fcb3720eb5df4ea2de6627343846aab3ed58ec,416,415,2,0,helmet
hard_hat_workers3876.png,train,0eaa47cd7738c6d4fd0b1da3b1c324cff0002a7acdfe745d1f75713527d3419f,416,416,1,0,helmet
hard_hat_workers3877.png,train,2bb39c41ec05e971abcb15ea296e3003c7347199f13b5b0e13158da054a85ba1,415,416,3,0,helmet
hard_hat_workers3878.png,train,2b9368732e488b3ed0c440b57a6193875ae4390a3343d016d0774ca823395ade,416,416,1,0,helmet
hard_hat_workers3879.png,train,bc9861c7f625979eba81911ab723b6c0e16b89c4984c068d533bb653376ddd6a,416,415,8,0,helmet
hard_hat_workers3880.png,train,3a52e6cb03260998236885cd7c3532113c8dab232f556daa46a7b1cfbcc0bafc,416,416,3,0,helmet
hard_hat_workers3881.png,train,f102e4b74e211384778ec4f54b7e9f95cc18144eeb4d45f3c8274e6954f4d81b,416,415,9,0,helmet
hard_hat_workers3882.png,train,73e708048dd196966a05d64a2375fb532a6ca79526f78a5289ab693331b3cd90,416,415,4,0,helmet
hard_hat_workers3883.png,train,2c3aacfaa42ad8290746072a3bfb428eaff078b0768da55cdc29b2c40fee2cb2,416,415,1,0,helmet
hard_hat_workers3884.png,train,08fdc31c09917b1e14a3cb98aa6d20fe876406c4d5065ce9a0f055dd1113668d,416,416,2,0,helmet
hard_hat_workers3885.png,train,43122bc7262a4299886cbe2c4f86f392c6c26cdb21aa0f5fa13083a433a3a2fd,416,416,4,0,helmet
hard_hat_workers3886.png,train,bf0ae043790e06a23f755dc1b6c550821d05dfef9eab118b7c426a859d8c9c94,416,416,2,7,helmet+no_helmet
hard_hat_workers3887.png,train,90ff93eb5638461b809d1faa5ae890e6e883af5fbaf21dfb5662d0d42ad58913,416,415,13,0,helmet
hard_hat_workers3888.png,train,2c27bbb98e45622eb00f8de9a7f8d3c6968344b964897dda1eddb27a3dba8625,416,415,2,0,helmet
hard_hat_workers3889.png,train,98ae274c8ab9db06c639a5125140b3d59d9886f9c40f7499a8edb720b0eb7653,416,416,4,0,helmet
hard_hat_workers389.png,train,cc2225d8fc6974ac209b8d2e3a8b814aa4ba66912dc3737ece8f3dd135878b3c,416,415,5,0,helmet
hard_hat_workers3890.png,train,f7400e52702c1095adfe9675720b80bac91dc1141b10dd870aab490babb24579,415,416,3,0,helmet
hard_hat_workers3891.png,train,6a69b0f0cb7d0cdea6b46cbf503ef640aa57cf3a89241e806b8debeec754ea91,416,415,1,0,helmet
hard_hat_workers3892.png,train,2e97a601c141d02eb20693571c4d9b68d4cf57d5981214ab068c7fc75250c47f,416,416,2,0,helmet
hard_hat_workers3893.png,train,3e5550beb123968ad7754992bb04c478d55f5ed0dbf7cfd6a63e5d120f0e243e,416,416,1,0,helmet
hard_hat_workers3894.png,train,02c6217595510abd3d93e80336be1ab8689c85d89e904cddda3c62d323b2e212,416,416,2,15,helmet+no_helmet
hard_hat_workers3896.png,train,bc3a9a9229dd3658422e1e443b47a12155aee07d4e090fa8c4f0d6ee27517fce,416,415,6,0,helmet
hard_hat_workers3897.png,train,428b3617d49801378bad096e88ec8de1cbb4ce0fe7df5cfff9b5701039e07389,416,416,20,0,helmet
hard_hat_workers3898.png,train,4f799c3ceabf5b250e1d262800864549c73a4912890ec82f6ead28b6964cbe59,416,415,1,0,helmet
hard_hat_workers3899.png,train,7fda3c843b2ec39993457233a999565291f14bbddb266d9f3135a519cebf0433,416,415,13,0,helmet
hard_hat_workers39.png,train,111fef9ace0285f621f07153836f1486de7ecb47281eaae13de6a5d11b44acec,416,415,4,0,helmet
hard_hat_workers390.png,train,0d2de016576b551b6b3572d5477a83c5c4b8428545e1d3d3d5712e02164b920a,416,416,0,6,no_helmet
hard_hat_workers3900.png,train,7a341ab59013cae2290d4ba69595d84b7661aabbea137328cd213fbc4be7c2de,416,416,2,0,helmet
hard_hat_workers3901.png,train,2fff134ed85fb1adfdbbd7081bcafff8c3bf74b2e34895090af5bd8b9a2179b8,416,415,0,14,no_helmet
hard_hat_workers3902.png,train,143b1ad5372c430686d730f814da085b12b0364cf6c198933f99f1d02586dd24,416,415,8,0,helmet
hard_hat_workers3903.png,train,e652442a8db3e3e1a5d2de5652b57908bf090779b3c8e10d672718857fd9d44f,416,415,5,0,helmet
hard_hat_workers3905.png,train,c0b10fcd0f79f59228dad6731f2eb3e276f618fa18d1cad99108c9d4359e9047,416,416,3,0,helmet
hard_hat_workers3906.png,train,cf91567dcc2301afd2c661742c9347e3a31f630ce3b27f73dff1741e40959a6c,416,415,2,2,helmet+no_helmet
hard_hat_workers3907.png,train,0ea3b41c4892e17dd452003da50bf09423872c36caadcddf59c58232aca25b1d,416,416,8,0,helmet
hard_hat_workers3908.png,train,e0e05e0eec94d30419e0a6863cf1ee7aa78dca100b59d3c81f2de77b06c4cc30,416,415,2,0,helmet
hard_hat_workers3909.png,train,ca0af47843a9658c92891709ea26b63db52d2aca6de72490ad2ff53b9c5dba5f,416,416,6,0,helmet
hard_hat_workers3910.png,train,047a908dc18eb3e97b277fdc92e572ceaf15c3aee917fb4cef0819b18485edd2,416,416,9,0,helmet
hard_hat_workers3911.png,train,c739125a139697925339714e7a16cf72abc46aacffdf2bbf53264508a2803443,416,416,5,0,helmet
hard_hat_workers3912.png,train,b3e9350509bf35836932218d93f51f610c63c7eb2d6de17b45971e769d2e662d,416,416,2,0,helmet
hard_hat_workers3913.png,train,c4575134c6951b1df28d3b7f1db0a4fbddc0f97de642bb369308e0ee332acd20,416,415,2,0,helmet
hard_hat_workers3914.png,train,bb39e633e8ae9e8d01b74635cf67affa1f4cfd2877e7909f93bf69b66e2d6df2,416,415,1,5,helmet+no_helmet
hard_hat_workers3915.png,train,b67f7f165dc26d34e5c8e6e01d081517d2b46852e86f7c759f2044f76ff5e13b,415,416,2,0,helmet
hard_hat_workers3916.png,train,b2ca46e9ff735bdcce404d568bb978bae0fcc2bf854314ccbfaf9a24530a0e58,416,416,1,0,helmet
hard_hat_workers3917.png,train,dfb7d9d2a1ce40f8e545a4cc21a06e5198449e21ea440eb29ab9e1627fb149d2,416,415,7,0,helmet
hard_hat_workers3918.png,train,389b49748482f2a5c923be08525159844cf0e864470ad39e08bcdb5e16154e06,416,415,9,0,helmet
hard_hat_workers3919.png,train,a1ff60a92c6c282c6c930efd1a34ccb0a8b2326efb1883cca0ff07025fa235d6,416,415,1,0,helmet
hard_hat_workers3920.png,train,2f0b0578bf3d7719b6eba95ca8a66461f0049592ba3fbfe34e4ee626d62edcd5,415,416,3,0,helmet
hard_hat_workers3921.png,train,61849fa37b72cbc06133074f9814d603c014ba0e99b38b7106f39927a03afad6,416,416,2,0,helmet
hard_hat_workers3922.png,train,5eb6958613cde89e9d353fdc95de98ab78719dc7f81e7d0575331dd5fa85d367,416,415,2,0,helmet
hard_hat_workers3924.png,train,d31f9150202b8c777966589e3db33fb7acecda3d81bbc7e7cb810be83e835c55,416,415,4,0,helmet
hard_hat_workers3926.png,train,286222b9973e379a8567705d604782d1ebb1a3eb117970498a57cc521cf63de8,416,415,4,0,helmet
hard_hat_workers3927.png,train,fefddd658cdcfdac01c39c031cbe640654a3589f2fc824fbd82ea1c52f09686c,416,415,1,6,helmet+no_helmet
hard_hat_workers3928.png,train,8aa3bd6bd7fb486c7d7d9df8bfae1d42a3cca30c8902eef47882fecb6f727554,416,416,6,0,helmet
hard_hat_workers3929.png,train,ec0c545a363876c372dce4d03c71cbd52313807e58747159aef4e91c98377467,416,415,7,0,helmet
hard_hat_workers393.png,train,680e2c2b14efba71460773893b8ec89f29bcbc8a14052bb177da6406154e38de,416,416,5,0,helmet
hard_hat_workers3930.png,train,5d25beb98a9d665bab5b8abf767d1e1186cdb6a0afe4c785d1eeda5d0f88b95c,416,416,2,0,helmet
hard_hat_workers3931.png,train,7125da95d9d16f384b27f043ad7c3cc33d3a5f8a3872a76539c1c87a72942154,416,416,6,0,helmet
hard_hat_workers3932.png,train,614b7c1643569836d2f53b87a43444701be1cd872a00f2e3e6f98d3bca5e79c4,416,415,0,8,no_helmet
hard_hat_workers3933.png,train,c8edc49dff873afab96fef6359c39ead4686956cd38f0c3066e2e50542fa02bb,415,415,5,0,helmet
hard_hat_workers3934.png,train,e9e7da9451fd1dbe9a6ad5663fa1de177adc6a8008aaa1d19a043be3f8dde012,416,416,2,0,helmet
hard_hat_workers3936.png,train,0da901c41d4dddbb57a7f5e085a7c92629918e29b67b65a2daa89a2a4b08f784,416,416,4,0,helmet
hard_hat_workers3937.png,train,04932e2e18546ac672c8f8b6479a88dacc1b4c48663f48a3eb46ca40096040fa,416,415,4,0,helmet
